FECHA;Semana;Zona;Unidad;Nombre_Unidad;Real;Costo_Ha;Atencion_Plantacion;C_Riego;C_Mano_Obra_Riego;C_Mantenimiento_Riego;C_Combustible;C_Control_Sigatoca;C_Aplicacion_Aerea;C_Deshoje;C_Costos_Productos;C_Fertilizacion;C_Sacos_Fert;C_ManodeObra_Fert;C_Transporte_Fert;C_Administracion_Hacienda;Sueldos;Servicios_Basicos;C_Empaque_Fijo;Mantenimiento_Empacadora;Mantenimiento_Equipo;C_Logistica;Transporte;Materiales;Reclasificaciones_Transporte;Reclasificaciones_Materiales;C_Empaque_Variable;C_Cosecha;C_Transporte;C_Depreciaciones;Total_Cajas;Total_Hectareas;Racimo_Rechazado;Total_Peso_Caja;Promedio_Peso_Caja;Tipo_Suelo;Incidencia_Sigatoka;Temperatura_C;Precipitacion_mm;Evotranspiracion;Humedad;Ausentismo_Agricola;Ausentismo_Justificado_Agricola;Ausentismo_Injustificado_Agricola;RotPerson_Salida_Todos_Motivos_Agricola;Pago_Labor_Persona;Pago_Por_Cuenta;Vacante_Labor
1/04/20;18;Zona Camarones;2120;Hacienda Lastenia;5,005263804;863,1351263;165602;7469;1453;5757;259;57057;24614;6071;26372;17030;14091;2023;916;24684;15910;768;429;7;422;85793;28268;59413;0;-1888;51550;32760;29184;23089;65527,4153;249,5599976;0,013632;0;0;0;1064,87;32,71428528;82,4;16,8;0;0;0;0;0;0;0;0
1/05/20;22;Zona Camarones;2120;Hacienda Lastenia;5,665497256;882,6454646;173015;5027;1166;3700;161;46821;19787;4412;22622;40371;31389;3250;5732;21431;14900;617;788;8;780;95585;26754;70085;0;-1254;36585;23087;32486;23074;54134,5245;249,5599976;0,011713;0;0;0;1198,91;32,7142849;33;17,25;0;0;0;0;0;0;0;0
1/06/20;27;Zona Camarones;2120;Hacienda Lastenia;5,755722017;859,5928919;165739;8186;3686;3112;1388;37448;13038;5173;19237;32005;26466;3380;2159;22343;16602;439;1081;950;131;104997;26054;80156;0;-1213;31772;19874;28213;23115;50770,3463;249,5599976;0,00881;0;0;0;1391,84;31,35714293;8;13,57142854;0;0;0;0;0,010582;0;0;0
1/07/20;31;Zona Camarones;2120;Hacienda Lastenia;7,476325076;1114,377315;227799;20015;6807;9812;3396;31490;13038;5224;13228;39702;32932;4743;2027;23656;18747;453;635;76;559;81736;18829;64274;0;-1367;33753;23458;20856;23120;47368,7268;249,5599976;0,008082;0;0;0;1142,61;31,74285736;3,2;13,4;0;0;0;0;0,005435;0;0;0
1/08/20;36;Zona Camarones;2120;Hacienda Lastenia;4,854569953;872,1469872;167599;18176;6819;5363;5994;19294;8063;3856;7375;51053;45086;3849;2118;22822;16785;1526;212;17;195;92060;25033;69551;0;-2524;39877;27642;27151;23119;63899,5839;249,5599976;0,01294;0;0;0;997,13;32,8928566;0,25;18;0;0;0;0;0,005376;0;0;0
1/09/20;40;Zona Camarones;2120;Hacienda Lastenia;5,299893169;816,1163728;153973;25927;7295;11248;7384;21330;6310;3902;11118;38231;29111;3883;5237;20893;17681;206;2627;2194;433;70392;21642;50550;0;-1800;32154;20504;26879;23102;52448,227;249,5599976;0,011592;0;0;0;1189,46;32,78571415;0;17,625;0,277035706;0;0;0;0;0;0;0
1/10/20;44;Zona Camarones;2120;Hacienda Lastenia;5,632754407;889,7379475;174075;26863;8654;11807;6402;26054;8740;5225;12089;23902;17739;3756;2407;21216;16630;705;245;66;179;66186;20314;47788;0;-1916;45539;29536;22721;23462;56354,6672;249,5599976;0,013067;0;0;0;2155,06;32,68571396;7;16,6;0,372942859;0;0;0;0,010929;0;0;0
1/11/20;49;Zona Camarones;2120;Hacienda Lastenia;5,109843268;840,3189696;157023;21625;9025;4620;7980;28721;12144;3895;12682;28274;24746;1830;1698;22803;16010;626;4128;4043;85;75480;24596;52900;0;-2016;38464;24712;26294;23449;58217,4412;249,5599976;0,00855;0;0;0;1593,15;33,14285851;0,25;17,125;0,359928571;0;0;0;0;0;0;0
1/12/20;53;Zona Camarones;2120;Hacienda Lastenia;5,924183163;907,657486;172607;12191;3371;7059;1761;43987;16347;6091;21549;15313;11629;2055;1629;22463;17836;626;5554;8;5546;76057;23289;57135;0;-4367;37728;25746;24918;23521;52881,2144;249,5599976;0,007554;0;0;0;2013,6;31,25714302;34;11,4;0,392457145;0;0;0;0,005319;0;0;0
1/01/21;53;Zona Camarones;2120;Hacienda Lastenia;5,46843939;854,86457;159605;4626;1118;3508;0;49126;19338;4293;25495;31592;24567;2348;4677;23333;17941;503;295;24;271;83424;20691;64386;0;-1653;36266;23635;25368;26908;53750,6186;249,5599976;0,009482;0;0;0;1228,18;31,6785717;108;13,125;0,41725;5,891891892;1,243243243;4,648648649;0,010695;0;0;0
1/02/21;8;Zona Camarones;2120;Hacienda Lastenia;5,688299294;933,5630801;177907;3978;1164;2814;0;54571;20783;4752;29036;34725;29777;2829;2119;23646;18959;1085;1340;241;1099;92574;19521;75156;0;-2103;35926;26367;21640;26979;55340,6183;249,5599976;0,009429;0;0;0;2736,4;31,66857195;121,25;13,5;0,44496429;5,163934426;1,174863388;3,989071038;0;0;0;0
1/03/21;13;Zona Camarones;2120;Hacienda Lastenia;5,531467931;910,6948318;164182;3985;1148;2837;0;47330;18656;4573;24101;26662;22294;2125;2243;21491;20748;327;12377;11516;861;86209;19007;69494;0;-2292;36929;23793;21250;26978;55500,9997;249,5599976;0,008329;0;0;0;836,31;32,39285755;129,75;15,625;0,445607156;6,305555556;1,75;4,555555556;0,016484;0;0;0
1/04/21;17;Zona Camarones;2120;Hacienda Lastenia;7,040321833;981,4233146;192504;14145;1279;12866;0;55876;19454;5789;30633;14311;9010;2696;2605;21842;15153;715;968;8;960;85331;24829;62335;0;-1833;36051;24691;27434;26953;46943,1665;249,5599976;0,010683;0;0;0;3770,88;32,28571472;94,2;15,1;0,444914281;3,672316384;3,672316384;0;0,01676;0;0;0
1/05/21;22;Zona Camarones;2120;Hacienda Lastenia;6,179035147;938,9124952;182675;5833;969;4864;0;52227;19826;5084;27317;39378;32731;4156;2491;21515;18141;507;328;24;304;106399;27673;80546;0;-1820;31179;22622;30164;27060;51106,5227;249,5599976;0,00933;0;0;0;866,8;31,8928566;22,25;13,75;0,405571431;4,858757062;4,209039548;0,649717514;0;0;0;0
1/06/21;26;Zona Camarones;2120;Hacienda Lastenia;5,875632646;974,3148036;190106;17179;3764;9824;3591;38729;13575;5459;19695;32409;25239;2746;4424;22758;17071;661;577;354;223;108130;21135;89475;0;-2480;33331;21984;25559;27053;54394,1426;249,5599976;0,011897;0;0;0;388,62;31,82142925;2,75;13,25;0,359642863;2,777777778;2,361111111;0,416666667;0,005618;0;0;0
1/07/21;30;Zona Camarones;2120;Hacienda Lastenia;6,173451468;1054,059154;209909;30771;9377;11289;10105;44898;15498;4392;25008;36968;31156;3487;2325;22138;19586;570;919;510;409;97549;30215;71575;0;-4241;44419;29953;32540;27053;59551,4522;249,5599976;0,012112;0;0;0;1607,09;32,22857132;0;15,2;0,370999992;2,359550562;1,938202247;0,421348315;0,016484;0;0;0
1/08/21;35;Zona Camarones;2120;Hacienda Lastenia;5,999764423;1084,280344;220161;26510;8614;4436;13460;33794;10317;9013;14464;24328;20697;1814;1817;21313;16002;725;504;34;470;75378;24711;52998;0;-2331;37697;25329;26528;27068;59724,0116;249,5599976;0,009996;0;0;0;3575,9;32,21428537;1,75;15;0,359821431;3,072625698;2,430167598;0,642458101;0;0;0;0
1/09/21;39;Zona Camarones;2120;Hacienda Lastenia;6,644379422;1194,734745;242500;15533;5709;3178;6646;31849;11007;6786;14056;43599;38385;3218;1996;24660;17771;875;716;16;700;95406;25017;72954;0;-2565;43814;29474;27013;27079;59668,9284;249,5599976;0,012168;0;0;0;419,87;32,0571434;11,4;13,9;0,369314283;3,805555556;2,861111111;0,944444444;0,005525;0;0;0
1/10/21;43;Zona Camarones;2120;Hacienda Lastenia;5,312027248;855,9304459;160802;17168;5627;1902;9639;20628;7928;4752;7948;36423;31960;2500;1963;21573;16863;685;1610;288;1322;76955;26179;53053;0;-2277;39475;23441;28142;27091;56984,0827;249,5599976;0,009519;0;0;0;3816,61;31,64285707;9,25;13,25;0,365821429;2,796610169;1,97740113;0,81920904;0,038674;0;0;0
1/11/21;48;Zona Camarones;2120;Hacienda Lastenia;6,603951198;1034,228252;205279;25214;3888;14553;6773;48237;15303;4147;28787;55316;50125;2501;2690;20975;17183;563;1684;393;1291;123585;27771;97328;0;-1514;33216;21067;30461;27248;51507,9518;249,5599976;0,009075;0;0;0;664,17;31,8214283;2,25;12,625;0,367749996;5,517241379;4,683908046;0,833333333;0;0;0;0
1/12/21;52;Zona Camarones;2120;Hacienda Lastenia;6,393709077;1074,018283;212316;17551;3104;11680;2767;43443;15303;5256;22884;46673;40381;3721;2571;22171;19944;549;3742;2365;1377;105579;26560;81102;0;-2083;41623;30709;29131;27180;57388,2852;249,5599976;0,008112;0;0;0;1385,83;31,3714283;29,2;12,1;0,389114285;2,368421053;1,666666667;0,701754386;0,011561;0;0;0
1/01/22;52;Zona Camarones;2120;Hacienda Lastenia;6,018221478;1015,270887;202767;3764;1121;2275;368;62937;20755;5121;37061;58009;51843;2783;3383;20428;16860;613;763;484;279;129196;22761;108218;0;-1783;34455;22243;26144;27284;55303,7141;249,5599976;0,008107;0;0;0;381,88;31,8928566;96,25;14,125;0,424071431;7,365269461;5,209580838;2,155688623;0;0;0;0
1/02/22;9;Zona Camarones;2120;Hacienda Lastenia;6,280599748;1009,496724;197701;4526;979;3547;0;56475;16756;4834;34885;48636;43056;1917;3663;23851;20020;646;846;239;607;127716;26894;102692;0;-1870;36553;24304;30557;27284;54084,1661;249,5599976;0,006717;0;0;0;367,01;31,35714245;106,25;12,375;0,473107144;2,964071856;1,497005988;1,467065868;0,005952;0;0;0
1/03/22;13;Zona Camarones;2120;Hacienda Lastenia;4,678825804;870,4880675;165816;2137;978;1159;0;17862;22140;6059;-10337;47132;43312;2062;1758;21853;21165;643;285;34;251;75140;26597;61122;0;-12579;49997;32627;28355;27357;69773,9163;249,5599976;0,007938;0;0;0;531,54;32,85714264;136,8;18,1;0,483571428;3,80239521;2,065868263;1,736526946;0;0;0;0
1/04/22;17;Zona Camarones;2120;Hacienda Lastenia;6,405188972;1101,699001;217383;2209;769;1440;0;99829;19281;4868;75680;19625;11966;2318;5341;21482;16631;611;6404;6150;254;151126;34548;118634;0;-2056;39634;25356;39889;27344;58464,7856;249,5599976;0,009383;0;0;0;415,56;31,14285707;84,25;14,625;0,467678577;2,147058824;1,382352941;0,764705882;0,006024;0;0;0
1/05/22;22;Zona Camarones;2120;Hacienda Lastenia;5,404036532;968,3362813;190927;4428;739;3689;0;57509;21324;4836;31349;30470;27445;983;2042;19793;17213;543;392;1;391;120027;29599;92881;0;-2453;40847;25612;31641;27403;62493,2859;249,5599976;0,009219;0;0;0;326,69;31,57142782;84,25;12,75;0,470785722;3,567251462;2,98245614;0,584795322;0;0;0;0
1/06/22;26;Zona Camarones;2120;Hacienda Lastenia;6,683758776;1066,797574;216661;12689;866;11823;0;38930;13898;6050;18982;57110;47653;2658;6799;18857;17222;413;183;19;164;121536;26623;96804;0;-1891;36823;24684;33422;27411;53018,0714;249,5599976;0,007856;0;0;0;232,91;31,0285717;24;10,6;0,416200006;3,808139535;3,343023256;0,465116279;0,005882;0;0;0
1/07/22;30;Zona Camarones;2120;Hacienda Lastenia;6,186018374;852,3481411;157943;10748;2494;5229;3025;26635;9544;4149;12942;32790;29409;1487;1894;21438;19387;536;3107;2723;384;90585;25672;66400;0;-1487;31664;20058;27566;27403;46897,0479;249,5599976;0,00755;1223845,097;38,03123358;0;218,85;31,85714245;1,5;12,125;0,358750001;5,994152047;5,526315789;0,467836257;0,017341;0;0;0
1/08/22;35;Zona Camarones;2120;Hacienda Lastenia;5,06192525;895,8286672;173916;43290;6650;13344;23296;17322;6258;4146;6918;43349;34711;3343;5295;17898;16227;554;1030;445;585;79331;30071;54363;0;-5103;36209;23510;35366;27887;61903,9169;249,5599976;0,006409;1496663,396;40,43615474;0;128,51;31,96428585;0,5;13,875;0,364464283;3,245614035;2,69005848;0,555555556;0,005848;0;0;0
1/09/22;39;Zona Camarones;2120;Hacienda Lastenia;5,872499287;957,7496487;179750;34636;7962;6179;20495;18240;5694;5181;7365;40258;32634;3223;4401;18612;16505;544;7331;6499;832;79529;27068;54290;0;-1829;37652;21477;31469;28521;55378,9765;249,5599976;0,006568;910916,1992;39,55002602;0;64,29;31,17142754;1,2;12,8;0,36522857;4,269005848;3,713450292;0,555555556;0,023392;0;0;0
1/10/22;44;Zona Camarones;2120;Hacienda Lastenia;5,391145894;935,8831635;178468;30500;7635;2899;19966;13875;4930;4655;4290;33857;31399;1567;891;19353;16604;517;4265;3977;288;91574;28151;65429;0;-2006;35404;20735;29042;28544;58957,5957;249,5599976;0,006558;1138465,798;41,11172173;0;161,9;31,78571367;0,75;13,875;0,362142861;3,413173653;3,023952096;0,389221557;0,011696;0;0;0
1/11/22;48;Zona Camarones;2120;Hacienda Lastenia;5,828165818;918,2881962;180041;32565;6857;6640;19068;28178;10060;5820;12298;38716;35510;1647;1559;17777;15187;493;432;11;421;90292;31239;60453;0;-1400;31924;16964;32798;28544;53069,0117;249,5599976;0,006355;1301509,5;41,33219537;0;28,72;31,75;0,5;13,625;0,360892855;2,317073171;1,859756098;0,457317073;0,012048;0;0;0
1/12/22;52;Zona Camarones;2120;Hacienda Lastenia;5,926552366;1005,121023;197190;22094;5448;2490;14156;30095;10532;7410;12153;38063;34502;2090;1471;19832;15232;528;2110;52;2058;89054;27079;65218;0;-3243;42992;23076;28550;28544;58041,3331;249,5599976;0,00608;1135969,898;40,75228335;0;27,96;31,77142792;37,63999939;12,9;0,387857139;4,548192771;3,885542169;0,662650602;0,012195;0;0;0
1/01/23;52;Zona Camarones;2120;Hacienda Lastenia;4,843220126;859,4686733;158830;4581;578;4003;0;51916;21683;5818;24415;16457;16190;231;36;20884;18026;410;560;11;549;87843;31039;58420;0;-1616;38840;21490;31075;32155;63151,7858;249,5599976;0,004622;1700412,097;40,18936651;0;77,5;31,28571463;50,47500038;13,5;0,429464288;5,512048193;4,186746988;1,325301205;0;97028,10783;0;7
1/02/23;9;Zona Camarones;2120;Hacienda Lastenia;5,82759609;944,4462346;181242;590;578;12;0;47694;16297;5819;25578;37087;34383;1645;1059;20235;16699;502;79;11;68;109486;30259;80991;0;-1764;38605;20060;31318;32155;55703,9292;249,5599976;0,005676;1541662,399;41,32810763;0;77,67;31,67857075;60;13,25;0,433607146;2,425149701;1,586826347;0,838323353;0;90094,41375;0;4
1/03/23;13;Zona Camarones;2120;Hacienda Lastenia;5,876862804;1101,334359;217978;1633;723;910;0;51331;18563;7273;25495;50200;45587;3093;1520;21078;17777;507;1159;377;782;126074;35223;93255;0;-2404;49212;25900;36743;32155;65542,4523;249,5599976;0,004707;1029024,099;42,84030386;0;79,46;32,51428528;129;16,6;0,458031428;3,128834356;1,717791411;1,411042945;0;102025,0887;0;5
1/04/23;17;Zona Camarones;2120;Hacienda Lastenia;4,806056365;868,849183;161850;609;578;31;0;54644;20657;5827;28160;4831;1640;691;2500;19295;16919;540;490;230;260;85913;32542;55315;0;-1944;42063;22790;35042;32155;65381,0476;249,5599976;0,006105;1206792,998;42,40610719;0;75,36;32,46428537;147,75;19,125;0,476571426;4,221556886;2,215568862;2,005988024;0;97907,4799;0;7
1/05/23;22;Zona Camarones;2120;Hacienda Lastenia;5,554973426;1117,142181;222202;2434;578;1856;0;55135;20657;5822;28656;52270;46044;2223;4003;19668;16867;506;1166;55;1111;142680;38161;107208;0;-2689;42361;22517;42164;32228;68737,1425;249,5599976;0,007962;1014882,151;39,28018542;0;46,24;32,28571367;110;15,75;0,473535709;2,65060241;1,144578313;1,506024096;0;110480,4351;0;9
1/06/23;26;Zona Camarones;2120;Hacienda Lastenia;5,34534325;1003,574301;192597;4901;722;4179;0;40560;15493;7502;17565;29346;25111;1945;2290;21101;17494;524;1041;747;294;103160;31938;80879;0;-9657;52576;27892;34228;32228;67883,012;249,5599976;0,00803;1241167,702;40,55175945;0;55,08;32,25714264;47,4;15,4;0,467914283;3,815028902;2,658959538;1,156069364;0;105067,6496;0;8
1/07/23;31;Zona Camarones;2120;Hacienda Lastenia;5,067724719;1007,385007;191983;2177;577;1600;0;54677;22677;7182;24818;35991;22941;8094;4956;23281;19969;472;547;11;536;114446;37953;79812;0;-3319;45457;23797;42909;32570;70763,5122;249,5599976;0,010616;1326733,999;42,7785516;0;51,71;32,25;87;15,125;0,482035711;2,61627907;1,656976744;0,959302326;0;103543,5162;0;4
1/08/23;35;Zona Camarones;2120;Hacienda Lastenia;5,272592012;1086,712625;212980;10386;3580;4451;2355;59948;25592;9017;25339;25511;18023;3449;4039;20949;17492;537;1723;16;1707;107806;34914;75491;0;-2599;58428;30278;38953;32594;74881,5761;249,5599976;0,008464;406770,4988;39,37377783;0;45,93;32,02857132;13,2;15,2;0,409685719;3,050847458;1,97740113;1,073446328;0;115782,5252;0;1
1/09/23;39;Zona Camarones;2120;Hacienda Lastenia;5,307002771;1015,330992;190447;32069;5575;13782;12712;50091;18823;7249;24019;22129;17931;1980;2218;19853;17852;443;8343;7052;1291;95460;37735;60114;0;-2389;44579;23221;39953;31967;67631,5833;249,5599976;0,007642;1062544,898;42,41696198;0;38,88;31,10714293;0;15,125;0,377714284;2,405405405;1,621621622;0,783783784;0;0;0;0
1/10/23;44;Zona Camarones;2120;Hacienda Lastenia;5,136113297;1026,206133;196684;16873;4819;4281;7773;48149;21922;5820;20407;33541;29455;1849;2237;20177;17682;506;4451;3604;847;105252;38241;70244;0;-3233;46728;24888;40478;31968;71251,7382;249,5599976;0,008551;400455,5504;41,51519287;0;353,55;31,67857122;60,5;13,625;0,407285713;4,055555556;2,277777778;1,777777778;0;114216,0239;0;8
1/11/23;48;Zona Camarones;2120;Hacienda Lastenia;5,663267232;1016,208537;191312;3021;731;2096;194;41310;16852;7363;17095;30409;26085;3453;871;21647;19437;384;5658;2987;2671;98765;37149;65153;0;-3537;50273;27279;38020;31999;65034,1905;249,5599976;0,013125;1416536,8;41,2479413;0;1357,94;31,34285698;8,8;12,1;0,407514286;4,371584699;2,322404372;2,049180328;0,016667;106130,7585;0;4
1/12/23;52;Zona Camarones;2120;Hacienda Lastenia;6,032493867;1033,6873;200330;1169;587;582;0;52780;26732;5758;20290;48365;43718;2870;1777;22105;18664;461;403;0;403;104790;27303;81104;0;-3617;38322;20259;29080;32038;56999,8093;249,5599976;0,012268;0;0;0;513,32;31,28571463;107;11,875;0,461821429;3,100558659;1,620111732;1,480446927;0;96927,87125;0;3
1/01/24;5;Zona Camarones;2120;Hacienda Lastenia;5,758537112;1079,736347;202544;4084;591;3493;0;48656;22920;5768;19968;23891;22522;237;1132;27830;32069;603;1544;995;549;117409;35783;86576;0;-4950;38346;24814;36915;32038;63974,9285;249,5599976;0,021392;0;0;0;67,77;31,21428585;110,5;12;0,490810841;6,214689266;5,480225989;0,734463277;0;108562,7848;0;5
1/02/24;9;Zona Camarones;2120;Hacienda Lastenia;5,785876793;1067,046011;211648;740;738;2;0;55523;21945;7100;26478;44422;36493;5630;2299;20273;15845;567;45;0;45;108391;32788;81736;0;-6133;52198;29382;35087;31971;65791,2385;249,5599976;0,012229;0;0;0;12;32,68571396;127,8;17;0,505425704;3,275862069;2,183908046;1,091954023;0;107498,9853;0;6
1/03/24;13;Zona Camarones;2120;Hacienda Lastenia;6,202287417;1042,566928;205397;2651;591;2060;0;61960;25878;5591;30491;42136;37499;2122;2515;19376;15470;442;982;492;490;120254;33603;91124;0;-4473;42326;19685;36118;31957;57365,4486;249,5599976;0,012222;0;0;0;0;32,8214283;49;18,25;0,487424999;2,514450867;1,098265896;1,416184971;0;97390,54153;0;5
1/04/24;18;Zona Camarones;2120;Hacienda Lastenia;5,664574523;1021,32955;196249;947;591;356;0;45223;20610;5887;18726;49755;43573;3464;2718;20917;15635;408;3203;2596;607;119318;37400;87003;0;-5085;38499;21034;40118;31998;62108,1069;249,5599976;0,017384;0;0;0;209,12;31,9285717;141,5;14;0,504474998;4,137931034;2,068965517;2,068965517;0,005747;104359,4571;0;5
1/05/24;22;Zona Camarones;2120;Hacienda Lastenia;6,524255141;1123,092654;220409;4256;741;3515;0;59061;23510;7166;28385;37877;33549;3106;1222;19163;15324;345;3800;3719;81;127605;39527;91378;0;-3300;42823;24125;40749;31995;59279,4107;249,5599976;0,014922;1971646,598;41,4664465;0;36,95;31,37142792;49,2;12,2;0,515400004;4,590643275;2,748538012;1,842105263;0,022472;104014,2321;0;3
1/06/24;26;Zona Camarones;2120;Hacienda Lastenia;6,796041461;1032,13657;192804;12038;594;11444;0;39295;18005;5548;15742;38881;33508;2692;2681;21704;14609;421;10130;9033;1097;108654;33751;78311;0;-3408;32609;17974;36432;31995;50310,7584;249,5599976;0,006447;842859,0996;42,47211386;0;14;27,4285717;0;12;0,495999992;2,844311377;1,976047904;0,868263473;0,023392;85750,09795;0;4
1/07/24;31;Zona Camarones;2120;Hacienda Lastenia;;1007,385007;191983;2177;577;1600;0;54677;22677;7182;24818;35991;22941;8094;4956;23281;19969;472;547;11;536;114446;37953;79812;0;-3319;45457;23797;42909;32570;70763,5122;249,5599976;0,010616;1326733,999;42,7785516;0;51,71;32,25;87;15,125;0,482035711;2,61627907;1,656976744;0,959302326;0;103543,5162;0;4
1/08/24;35;Zona Camarones;2120;Hacienda Lastenia;;1086,712625;212980;10386;3580;4451;2355;59948;25592;9017;25339;25511;18023;3449;4039;20949;17492;537;1723;16;1707;107806;34914;75491;0;-2599;58428;30278;38953;32594;74881,5761;249,5599976;0,008464;406770,4988;39,37377783;0;45,93;32,02857132;13,2;15,2;0,409685719;3,050847458;1,97740113;1,073446328;0;115782,5252;0;1
1/09/24;40;Zona Camarones;2120;Hacienda Lastenia;;1015,330992;190447;32069;5575;13782;12712;50091;18823;7249;24019;22129;17931;1980;2218;19853;17852;443;8343;7052;1291;95460;37735;60114;0;-2389;44579;23221;39953;31967;67631,5833;249,5599976;0,007642;1062544,898;42,41696198;0;38,88;31,10714293;0;15,125;0,377714284;2,405405405;1,621621622;0,783783784;0;0;0;0
1/10/24;44;Zona Camarones;2120;Hacienda Lastenia;;1026,206133;196684;16873;4819;4281;7773;48149;21922;5820;20407;33541;29455;1849;2237;20177;17682;506;4451;3604;847;105252;38241;70244;0;-3233;46728;24888;40478;31968;71251,7382;249,5599976;0,008551;400455,5504;41,51519287;0;353,55;31,67857122;60,5;13,625;0,407285713;4,055555556;2,277777778;1,777777778;0;114216,0239;0;8
1/11/24;48;Zona Camarones;2120;Hacienda Lastenia;;1016,208537;191312;3021;731;2096;194;41310;16852;7363;17095;30409;26085;3453;871;21647;19437;384;5658;2987;2671;98765;37149;65153;0;-3537;50273;27279;38020;31999;65034,1905;249,5599976;0,013125;1416536,8;41,2479413;0;1357,94;31,34285698;8,8;12,1;0,407514286;4,371584699;2,322404372;2,049180328;0,016667;106130,7585;0;4
1/12/24;52;Zona Camarones;2120;Hacienda Lastenia;;1033,6873;200330;1169;587;582;0;52780;26732;5758;20290;48365;43718;2870;1777;22105;18664;461;403;0;403;104790;27303;81104;0;-3617;38322;20259;29080;32038;56999,8093;249,5599976;0,012268;0;0;0;513,32;31,28571463;107;11,875;0,461821429;3,100558659;1,620111732;1,480446927;0;96927,87125;0;3
1/01/25;5;Zona Camarones;2120;Hacienda Lastenia;;1079,736347;202544;4084;591;3493;0;48656;22920;5768;19968;23891;22522;237;1132;27830;32069;603;1544;995;549;117409;35783;86576;0;-4950;38346;24814;36915;32038;63974,9285;249,5599976;0,021392;0;0;0;67,77;31,21428585;110,5;12;0,490810841;6,214689266;5,480225989;0,734463277;0;108562,7848;0;5
